sid,client_ip,tcp_rtt_ms,tls_rtt_ms,diff_ms,type
161,34.84.127.58,155.83395957946777,339.66588973999023,183.83193016052246,PROXY
162,34.84.127.58,157.09614753723145,344.1610336303711,187.06488609313965,PROXY
163,34.84.127.58,157.0889949798584,336.5359306335449,179.44693565368652,PROXY
164,34.84.127.58,157.0420265197754,337.94593811035156,180.90391159057617,PROXY
165,34.84.127.58,156.9838523864746,338.0610942840576,181.077241897583,PROXY
166,34.84.127.58,158.83111953735352,278.857946395874,120.02682685852051,PROXY
167,34.84.127.58,157.69600868225098,279.8950672149658,122.19905853271484,PROXY
168,34.84.127.58,157.07015991210938,277.4209976196289,120.35083770751953,PROXY
169,34.84.127.58,156.92710876464844,277.15611457824707,120.22900581359863,PROXY
170,34.84.127.58,157.19008445739746,279.1941165924072,122.00403213500977,PROXY
171,34.84.127.58,157.3479175567627,286.0889434814453,128.74102592468262,PROXY
172,34.84.127.58,157.93609619140625,281.45384788513184,123.51775169372559,PROXY
173,34.84.127.58,156.782865524292,281.4798355102539,124.69696998596191,PROXY
174,34.84.127.58,157.63592720031738,285.34793853759766,127.71201133728027,PROXY
175,34.84.127.58,158.3261489868164,365.82207679748535,207.49592781066895,PROXY
176,34.84.127.58,157.77993202209473,283.3209037780762,125.54097175598145,PROXY
177,34.84.127.58,157.55200386047363,281.390905380249,123.83890151977539,PROXY
178,34.84.127.58,155.8208465576172,284.79504585266113,128.97419929504395,PROXY
179,34.84.127.58,157.059907913208,285.0949764251709,128.0350685119629,PROXY
180,34.84.127.58,158.83898735046387,281.6498279571533,122.81084060668945,PROXY
181,34.84.127.58,156.79693222045898,328.2918930053711,171.4949607849121,PROXY
182,34.84.127.58,156.9690704345703,327.4869918823242,170.5179214477539,PROXY
183,34.84.127.58,158.4451198577881,326.1899948120117,167.74487495422363,PROXY
184,34.84.127.58,158.82182121276855,328.8841247558594,170.06230354309082,PROXY
185,34.84.127.58,157.23085403442383,329.62989807128906,172.39904403686523,PROXY
186,34.84.127.58,155.92479705810547,275.25997161865234,119.33517456054688,PROXY
187,34.84.127.58,158.35309028625488,276.7140865325928,118.36099624633789,PROXY
188,34.84.127.58,158.22696685791016,277.3609161376953,119.13394927978516,PROXY
